"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1277","PCDH17",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1278","TMOD3",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1279","RORA",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1280","IDH2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1281","NEURL4",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1282","MYO18A",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1283","LOC729683",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1284","MGAT5B",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1285","HSPA12B",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1286","LCA5L",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1287","SHISA8",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1288","PHF8",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1289","MIR676",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1290","ATP2B3",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1291","ZCCHC2",10.1902178057522,2.69853352608896e-11,8.76239546194028e-11,"+"
"1292","MIR339",10.5244952281816,2.714055103265e-11,8.80597445269883e-11,"+"
"1293","DGCR11",10.3174630505965,2.72852223990168e-11,8.84606746300684e-11,"+"
"1294","ABHD2",11.1329634550244,2.77700366537577e-11,8.996290081341e-11,"+"
"1295","DMRTA1",-8.21134843759824,2.85135032585899e-11,9.20867532049375e-11,"-"
"1296","XPA",-8.21134843759824,2.85135032585899e-11,9.20867532049375e-11,"-"
"1297","RNF169",-8.21134843759824,2.85135032585899e-11,9.20867532049375e-11,"-"
"1298","DLX3",-8.21176176650408,2.84602619471238e-11,9.20867532049375e-11,"-"
"1299","VSIR",-8.21079314204887,2.85851995777123e-11,9.21762743305922e-11,"-"
"1300","SUPT5H",-8.21079314204887,2.85851995777123e-11,9.21762743305922e-11,"-"
"1301","ETS1",10.1140796431515,2.93941778291686e-11,9.4712062613278e-11,"+"
"1302","CACNA2D2",10.2459033311214,2.98396147068481e-11,9.60734753080701e-11,"+"
"1303","TCF20",10.4954274280581,2.99962239981955e-11,9.65035848046322e-11,"+"
"1304","AQP3",11.0755524228152,3.01328332372696e-11,9.68687399774802e-11,"+"
"1305","CYB561D1",-8.02147151183613,3.15224397854627e-11,1.00948867517693e-10,"-"
"1306","CCNT2",-8.02147151183613,3.15224397854627e-11,1.00948867517693e-10,"-"
"1307","ITPRID2",-8.02147151183613,3.15224397854627e-11,1.00948867517693e-10,"-"
"1308","INPP5D",-8.02147151183613,3.15224397854627e-11,1.00948867517693e-10,"-"
"1309","XIST",-8.02147151183613,3.15224397854627e-11,1.00948867517693e-10,"-"
"1310","CD52",7.98697558446576,3.17598357747685e-11,1.01322094039444e-10,"+"
"1311","RIMS3",7.98697558446576,3.17598357747685e-11,1.01322094039444e-10,"+"
"1312","STK39",7.98697558446576,3.17598357747685e-11,1.01322094039444e-10,"+"
"1313","HMCES",7.98697558446576,3.17598357747685e-11,1.01322094039444e-10,"+"
"1314","MIR1203",7.98697558446576,3.17598357747685e-11,1.01322094039444e-10,"+"
"1315","POLR2D",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1316","KLRG2",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1317","MYOF",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1318","CARS",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1319","STX1B",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1320","LRRC37A3",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1321","SLC8A2",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1322","SEPT5",7.97817462249291,3.2429364883084e-11,1.02831995151201e-10,"+"
"1323","LRCH1",10.4553959930051,3.26340046285732e-11,1.03402681332561e-10,"+"
"1324","MTERF1",-9.93596144463336,3.29087848002141e-11,1.04194581482249e-10,"-"
"1325","FBXO7",10.8180262725765,3.32453929915258e-11,1.05180896166397e-10,"+"
"1326","UTF1",8.14503202837897,3.35422239245985e-11,1.05997628735284e-10,"+"
"1327","ARHGAP1",8.39498074827773,3.3554115775697e-11,1.05997628735284e-10,"+"
"1328","LOC101929427",8.13688774865024,3.41207498942261e-11,1.07625420283368e-10,"+"
"1329","ABR",8.13688774865024,3.41207498942261e-11,1.07625420283368e-10,"+"
"1330","CHCHD6",8.13635251798439,3.4203989699606e-11,1.0780686076748e-10,"+"
"1331","EFCAB10",-10.327057967096,3.564168000232e-11,1.12253886228194e-10,"-"
"1332","MIR92B",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1333","CXCR6",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1334","RNF4",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1335","CPLX2",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1336","OR2V2",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1337","SCUBE3",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1338","WISP3",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1339","CHRM1",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1340","RCOR1",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1341","PRSS27",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1342","MVP",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1343","SLC25A19",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1344","OLFM2",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1345","UBA2",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1346","RYR1",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1347","NTF4",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1348","SLC13A3",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1349","LGALS1",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1350","SHISAL1",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1351","S100G",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1352","PNCK",7.93291719326417,3.75726839428438e-11,1.16497552580178e-10,"+"
"1353","ZNF827",-10.0909525862207,3.8012280079871e-11,1.17638949224181e-10,"-"
"1354","C2CD5",-7.9624392128095,3.80811197750987e-11,1.17638949224181e-10,"-"
"1355","DLGAP1-AS1",-7.9624392128095,3.80811197750987e-11,1.17638949224181e-10,"-"
"1356","ZNF280C",-7.9624392128095,3.80811197750987e-11,1.17638949224181e-10,"-"
"1357","MTMR1",-7.9624392128095,3.80811197750987e-11,1.17638949224181e-10,"-"
"1358","GPC1",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1359","IRF2",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1360","HTRA4",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1361","GSDMC",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1362","CACNA1C-IT3",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1363","PAQR4",7.92691264927061,3.85473856865641e-11,1.1855512897878e-10,"+"
"1364","MDFIC",7.92453959953695,3.88480724282497e-11,1.19130299648298e-10,"+"
"1365","C16orf72",7.92453959953695,3.88480724282497e-11,1.19130299648298e-10,"+"
"1366","STAC2",7.92453959953695,3.88480724282497e-11,1.19130299648298e-10,"+"
"1367","ZNF345",7.92453959953695,3.88480724282497e-11,1.19130299648298e-10,"+"
"1368","TRIM29",10.0640314846627,3.89648826030497e-11,1.19401160725135e-10,"+"
"1369","RAB7A",-7.94703118474538,3.99188472134179e-11,1.22235067581189e-10,"-"
"1370","CFAP54",-8.35374101990729,4.17661537452411e-11,1.27798333211716e-10,"-"
"1371","POC1A",-8.35373993284671,4.18223156184428e-11,1.27876839586078e-10,"-"
"1372","ATP8B2",-10.4638182377824,4.45398516689375e-11,1.36086777110923e-10,"-"
"1373","AP3B1",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1374","NEDD1",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1375","LEO1",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1376","ARL5C",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1377","PRKAR1A",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1378","ZXDB",7.8771057515596,4.53851295687682e-11,1.38065648151144e-10,"+"
"1379","GATA5",10.3209535818539,4.56122445948272e-11,1.38655931357154e-10,"+"
"1380","NEMP2",-8.05516666617637,4.71949267238378e-11,1.43259328621527e-10,"-"
"1381","VPS26A",-8.05515568477888,4.71712991553882e-11,1.43259328621527e-10,"-"
"1382","ATP10D",-8.05518293532376,4.7229934103969e-11,1.43261855111316e-10,"-"
"1383","ATP6V1H",8.03565100373399,4.72994479921332e-11,1.43368970342026e-10,"+"
"1384","DPF1",10.5470261035773,4.75411459659069e-11,1.43997459457429e-10,"+"
"1385","PHOX2A",10.4121685808526,5.00084633320131e-11,1.51361356164476e-10,"+"
"1386","C5orf56",-10.0833890987027,5.04801534961348e-11,1.52678790372148e-10,"-"
"1387","SLC38A5",10.4758772800555,5.50389125248555e-11,1.66346879094588e-10,"+"
"1388","ARID1B",-10.3397105715759,5.58157876974764e-11,1.68573329991225e-10,"-"
"1389","HMCN2",10.1865665507242,5.72349461275289e-11,1.72734985001153e-10,"+"
"1390","LINC02510",-10.0306007522238,5.74194642424958e-11,1.73167190003268e-10,"-"
"1391","FOXI3",-8.05415054647311,5.88899928339594e-11,1.75339745141118e-10,"-"
"1392","AGFG1",-8.05412980894018,5.88927388260244e-11,1.75339745141118e-10,"-"
"1393","LTV1",-8.05416285538165,5.88880529808659e-11,1.75339745141118e-10,"-"
"1394","C10orf142",-8.05412980894018,5.88927388260244e-11,1.75339745141118e-10,"-"
"1395","INSYN2",-8.05412980894018,5.88927388260244e-11,1.75339745141118e-10,"-"
"1396","DNHD1",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1397","KLRG1",-8.05415054647311,5.88899928339594e-11,1.75339745141118e-10,"-"
"1398","SINHCAF",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1399","LINC01148",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1400","CHRNA7",-8.0541549051596,5.88893729357398e-11,1.75339745141118e-10,"-"
"1401","PMFBP1",-8.05412980894018,5.88927388260244e-11,1.75339745141118e-10,"-"
"1402","ITGA2B",-8.05412980894018,5.88927388260244e-11,1.75339745141118e-10,"-"
"1403","MIR6129",-8.05415054647311,5.88899928339594e-11,1.75339745141118e-10,"-"
"1404","RNF138",-8.05415054647311,5.88899928339594e-11,1.75339745141118e-10,"-"
"1405","UBXN6",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1406","ZNF335",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1407","IFT27",-8.05414122909197,5.88911223866008e-11,1.75339745141118e-10,"-"
"1408","OPHN1",-8.05416285538165,5.88880529808659e-11,1.75339745141118e-10,"-"
"1409","ZSWIM6",-10.177395224172,5.92554032213775e-11,1.76294286943942e-10,"-"
"1410","C10orf67",-10.3057506572721,5.99602224585065e-11,1.78264718117773e-10,"-"
"1411","LAPTM5",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1412","MIR548AC",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1413","FLAD1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1414","SMYD2",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1415","CEBPZ",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1416","VPS54",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1417","LOC101927907",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1418","SNRNP200",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1419","TBC1D8",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1420","PSD4",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1421","DARS-AS1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1422","MFSD6",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1423","ZNF142",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1424","LOC100996693",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1425","LRRFIP1",-10.6315557090269,6.19689531426092e-11,1.78614732707774e-10,"-"
"1426","CELSR3",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1427","RAB33B",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1428","LRRTM2",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1429","CREBRF",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1430","HIST1H2BJ",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1431","PPIL1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1432","LOC101927000",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1433","RBAKDN",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1434","LINC01372",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1435","MIR4285",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1436","R3HCC1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1437","TPD52",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1438","NOV",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1439","PRDM12",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1440","PPFIBP2",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1441","RAB1B",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1442","DHCR7",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1443","SNORD15B",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1444","MSI1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1445","F7",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1446","ZBTB25",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1447","CCNDBP1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1448","CALML4",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1449","CD2BP2",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1450","BHLHA9",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1451","RAB11FIP4",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1452","FAM215A",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1453","G6PC3",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1454","ARID3A",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1455","DPP9",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1456","PRR22",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1457","ZNF699",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1458","ILF3",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1459","ZNF541",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1460","NPEPL1",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1461","C20orf204",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1462","MIF",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1463","EIF3D",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1464","TRMU",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1465","LOC389906",7.76097095002635,6.24214177998305e-11,1.78614732707774e-10,"+"
"1466","ZNF609",10.6096163662061,6.29904592042612e-11,1.80120057970166e-10,"+"
"1467","MTNR1B",-8.21070171449404,6.37085967959092e-11,1.8204937816527e-10,"-"
"1468","CYP26B1",-8.21013994874484,6.38679725593083e-11,1.8238047749906e-10,"-"
"1469","EN1",7.91911747116799,6.44917593834167e-11,1.83536629555521e-10,"+"
"1470","SH3TC1",7.91934803605536,6.44245905777275e-11,1.83536629555521e-10,"+"
"1471","HBP1",7.91934803605536,6.44245905777275e-11,1.83536629555521e-10,"+"
"1472","ZFPM2",7.91911747116799,6.44917593834167e-11,1.83536629555521e-10,"+"
"1473","LRRC24",7.91945490202683,6.43934835380498e-11,1.83536629555521e-10,"+"
"1474","FEM1A",7.91890823662748,6.45527791840168e-11,1.83585651519266e-10,"+"
"1475","KCNV1",-10.0639657678355,6.61132512671753e-11,1.87896101228474e-10,"-"
"1476","SUN2",7.92448135537022,6.80565243818255e-11,1.93287906645401e-10,"+"
"1477","FAM83F",7.92448883149681,6.81462829805715e-11,1.93411792995637e-10,"+"
"1478","FAM241A",-10.1989457438924,6.82127000402048e-11,1.93469308909701e-10,"-"
"1479","FAM135B",-10.0731015836226,6.84450705074006e-11,1.93997116678177e-10,"-"
"1480","TEX26-AS1",10.0541471061919,6.87962648828550e-11,1.94860771884411e-10,"+"
"1481","DOCK11",-11.2488569623572,6.91533810463144e-11,1.95740022515969e-10,"-"
"1482","PRR35",8.09148608016298,6.99941901050926e-11,1.97986265128575e-10,"+"
"1483","ATP5MG",7.9774601052723,7.12279252643446e-11,2.01340163660238e-10,"+"
"1484","FAM186B",8.08271537951934,7.24284228297732e-11,2.04595652629656e-10,"+"
"1485","LOC100506985",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1486","GLMN",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1487","SLC25A44",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1488","LMX1A",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1489","LINC01720",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1490","FLJ31356",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1491","ATL2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1492","LINC01102",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1493","TEX41",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1494","LYPD6B",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1495","LINC01806",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1496","GLS",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1497","HSPE1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1498","XRCC5",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1499","SH3BP5-AS1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1500","C3orf18",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1501","PDE12",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1502","NECTIN3",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1503","GSK3B",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1504","C3orf79",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1505","PDS5A",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1506","CEP135",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1507","FAM13A-AS1",-10.2407543126132,7.62095088218003e-11,2.11248235884816e-10,"-"
"1508","NDUFC1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1509","LINC02433",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1510","SPZ1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1511","ARHGAP26-IT1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1512","NMBR",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1513","USP42",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1514","LOC100505938",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1515","AHR",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1516","TRG-AS1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1517","LOC101928211",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1518","LINC00513",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1519","CUL1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1520","LINC01287",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1521","LOC101927822",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1522","ZC3H3",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1523","ANXA1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1524","TMEM245",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1525","PMPCA",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1526","ANK3",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1527","FRAT2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1528","RBM20",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1529","C11orf21",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1530","SMPD1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1531","PSMC3",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1532","PCED1B-AS1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1533","SMARCC2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1534","GLI1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1535","LOC105370586",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1536","FBXL16",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1537","ARHGAP17",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1538","LINC00273",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1539","DCAKD",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1540","TSPOAP1-AS1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1541","LINC00668",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1542","DAZAP1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1543","REX1BD",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1544","CERS1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1545","NAPA",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1546","SNAP25",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1547","BFSP1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1548","TP53INP2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1549","BCAS4",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1550","NCAM2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1551","RBFOX2",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1552","SYAP1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1553","NYX",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1554","ATP7A",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1555","C1GALT1C1",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1556","SNORD61",-7.72191283971123,7.84117974801465e-11,2.11248235884816e-10,"-"
"1557","BMP10",-7.87870385928711,8.10959279890494e-11,2.18187409514258e-10,"-"
"1558","UBAP2",-7.87870385928711,8.10959279890494e-11,2.18187409514258e-10,"-"
"1559","DUSP5",-7.87843065385818,8.11956962887027e-11,2.18187409514258e-10,"-"
"1560","SOCS1",-7.87843065385818,8.11956962887027e-11,2.18187409514258e-10,"-"
"1561","C3orf56",-7.87788199769859,8.13964507887164e-11,2.18446812872151e-10,"-"
"1562","LOC101927131",-7.87788199769859,8.13964507887164e-11,2.18446812872151e-10,"-"
"1563","SLC22A23",7.93209968524803,8.22475844633302e-11,2.20310053036779e-10,"+"
"1564","LOC105378137",7.93209655198709,8.22483857353434e-11,2.20310053036779e-10,"+"
"1565","KIF19",7.93209655198709,8.22483857353434e-11,2.20310053036779e-10,"+"
"1566","ZSCAN2",-8.0546635699058,8.3012081884788e-11,2.22213695568986e-10,"-"
"1567","ST8SIA1",-9.94245729649719,8.66383008535164e-11,2.31772659334997e-10,"-"
"1568","FIZ1",-7.94633611998277,8.71163199415141e-11,2.32902814537517e-10,"-"
"1569","PCDH1",10.2287960148759,8.72171951497522e-11,2.33023889144526e-10,"+"
"1570","CRAT37",10.2529205487264,9.20759759574638e-11,2.45848720518273e-10,"+"
"1571","LINC00972",-9.85631864130021,9.34235913265982e-11,2.49288157123552e-10,"-"
"1572","SLC2A1-AS1",7.87636872038436,9.86813663007984e-11,2.62815938712164e-10,"+"
"1573","PTPN20",7.87637355286101,9.86800816073046e-11,2.62815938712164e-10,"+"
"1574","SLC35F2",7.87637078283494,9.86808191847565e-11,2.62815938712164e-10,"+"
"1575","MAPK11",9.92777173733654,1.01316251602442e-10,2.69662048709483e-10,"+"
"1576","HCN2",10.3386359043002,1.02038362922903e-10,2.71411686150259e-10,"+"
"1577","AGBL1-AS1",-10.3488656853128,1.04440958798419e-10,2.77626188511714e-10,"-"
"1578","DLX4",10.0449431186023,1.0475928678728e-10,2.78295900007781e-10,"+"
"1579","RIMS1",-8.05407398286748,1.05008903770908e-10,2.78605901650408e-10,"-"
"1580","SH2B2",-10.3102890039825,1.04945092352387e-10,2.78605901650408e-10,"-"
"1581","PGM2",10.2133961599737,1.06063675060875e-10,2.81226392065267e-10,"+"
"1582","LINC01121",7.76088123780886,1.07798496601826e-10,2.85284910198771e-10,"+"
"1583","SKOR1",7.76088123780886,1.07798496601826e-10,2.85284910198771e-10,"+"
"1584","SLC25A1",7.7608810963681,1.0777341741375e-10,2.85284910198771e-10,"+"
"1585","ARHGEF19",7.76088168048029,1.07883987879267e-10,2.85331026618225e-10,"+"
"1586","PALM3",9.68241887719505,1.11670513483867e-10,2.95159389990144e-10,"+"
"1587","NTNG2",10.447318591887,1.12746664099956e-10,2.97816015064283e-10,"+"
"1588","STK31",9.90708580256798,1.17492707207439e-10,3.10157070915354e-10,"+"
