"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1573","LOC283177",-6.16108235267401,9.84683456592819e-05,0.000719075579522041,"-"
"1574","APBB1IP",6.20680925851189,0.000106189097303271,0.000774964523966119,"+"
"1575","SLC15A4",-6.0121976769499,0.000112130861872836,0.000817807752592549,"-"
"1576","IYD",-6.19953195193061,0.00012067033062554,0.000879530512624096,"-"
"1577","FAM3C",-5.9813191834825,0.000160416569143239,0.00116848771702498,"-"
"1578","MIR7848",-6.30831023166455,0.000182449945263496,0.00132813847987438,"-"
"1579","LINC01160",-6.54898821016171,0.000250209097863119,0.0018202355333462,"-"
"1580","CDH18",-5.55237693109623,0.000255783640262869,0.00185961182006303,"-"
"1581","CCNY",-5.64408482790398,0.000269848739214633,0.00196062774658981,"-"
"1582","MYH9",-5.84934627617852,0.000358856674522832,0.00260568054376977,"-"
"1583","NCALD",-5.64929867972967,0.000372211877910371,0.00270094620439446,"-"
"1584","LOC105369509",-5.65274636488539,0.000455406352619271,0.00330255856852119,"-"
"1585","MIR1587",-4.76392502609887,0.000526881909663099,0.00381848107022083,"-"
"1586","CELF2-AS2",-5.09477892766855,0.000532494095150972,0.00385672110403481,"-"
"1587","WBP4",-5.44402082355269,0.000543235820436074,0.00393204150557604,"-"
"1588","UHRF1",-5.19080798290946,0.00064333065990695,0.00465361416268963,"-"
"1589","MIR548C",-5.39690435622265,0.000711810195634224,0.00514572921161128,"-"
"1590","EDARADD",-5.12825087104237,0.000730767539700893,0.00527945077266928,"-"
"1591","GMPR",-5.74183144737398,0.000753312020250245,0.00543890331653964,"-"
"1592","LINC00707",5.26646489755953,0.00112120883847033,0.00809002884893759,"+"
